label,page,item_index,list_title,publish,detail_url,title,text
xianfa,1,34,34. 西德决成立 臨時政府,申報 日期：1949-05-07 版次/卷期：02 版 本報訊,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225968&qrygroup=1&qrynewstype=SP&n=34,西德决成立 臨時政府,倫敦六日廣播：西德制憲議會六日决議立即成立臨時西德政府，至正式政府成立時解散之。臨時政府人員將於六日夜自波恩議會七十議員中選出，於星期日波恩議會通過憲法後即行開始工作。
xianfa,1,35,35. 援歐復興計劃 已產生效果 艾契遜發表演說,申報 日期：1949-05-05 版次/卷期：02 版 路透社華盛頓三日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225766&qrygroup=1&qrynewstype=SP&n=35,援歐復興計劃 已產生效果 艾契遜發表演說,美國務卿艾契遜今日在美商會大會中演說，表示自由及民主勢力，可得自西歐最近的發展獲得鼓勵。自歐洲復興方案推動以來，西歐的極權勢力已不能再有進展。在西歐每一次重要選舉中，人民均已明確的表現其對憲法政府的支援，尤其在法義兩國，共黨阻撓復興的企圖，均被政府採取强力行動擊敗。工人已逐漸認識共黨暴動的威脅，由於人民對於未來的信仰漸增，因此生產隨之增加，金融亦趨於穩定。艾氏繼日，為保持經濟復興的動力，必須有大西洋公約輔以軍事援助計劃，對安定勢力給予保障。美援所鼓動的經濟復興動力，已因將受武裝侵略而感不安，北大西洋公約可以消减此種不安心理，使西歐人民得以致其全力於復興事業。
xianfa,1,36,36. 實施新憲二週年 日舉行慶祝,申報 日期：1949-05-04 版次/卷期：02 版 合眾社東京三日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225673&qrygroup=1&qrynewstype=SP&n=36,實施新憲二週年 日舉行慶祝,日本人民約五千人，三日結集於皇宮廣塲，參加佔領當局批准的民主憲法的兩週紀念儀式，爲憲法及日皇高呼萬歲。日皇裕仁及日后均蒞會，吉田首相致辭，祝賀日本人民在佔領下的民主進步，並要求日本人民繼續保持新自由，從事民主工作，並繼續與佔領軍合作。
xianfa,1,37,37. 波茨坦協定壽終 西方握王牌在手,申報 日期：1949-05-04 版次/卷期：02 版 本報訊,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225659&qrygroup=1&qrynewstype=SP&n=37,波茨坦協定壽終 西方握王牌在手,卽自波茨坦協定以來，蘇聯已第一次採取守勢，而輪到西方國家第一次取得主動的指揮地位。三國相信柏林的封鎖及西方强調對東德及東歐的反封鎖，已迫使蘇聯在冷戰中趨於遷就一般僉料在召開的四强會議中，蘇聯將提出斷然的計劃，要求立卽恢復德國的統一及撤退一切佔領軍。西方國家則將答以須待和約簽訂後，始能撤退駐軍。三強願與蘇聯合作，以促成對德和約的締結。同時三强並將聲明波茨坦協定業已死亡，四强的新談判應以新局勢爲基礎，尤其是以前進三强在華盛頓成立關於西德的協定爲基礎。職是之故，蘇聯如圖援用波茨坦協定，必將爲三强所拒絕。西方三强將歡迎蘇聯提出建議，使東德亦得基於波恩憲法，與德國其餘部份合併。西方三强同時亦將向蘇聯聲明，東德之與德國其餘部份合併，應以東德已有民主條件存在爲條件，例如舉行自由選舉，撤銷秘密警察，言論得以自由，各政黨得自由活動，並由盟國共同監督前項條件之執行等。西方觀察家預料蘇聯將拒絕此等關於東德之條件，如東德不能與西德合併，則西方盟國可能建議在東西德間建立某種橋樑，此項橋樑爲在柏林純由德人組織之一聯絡委員會，以處理東西德間尤其是經濟上的關係。如果意外地蘇聯竟能同意關於東德之條件，則誠不失爲戰後西方國家的一最大勝利。不然，如柏林之聯絡委員會成立，至少可使西方國家在完全由蘇控制的區域內取得一立足點。總之，德國問題發展至今，西方國似握有下屆四强談判的王牌在手。
xianfa,1,38,38. 社論 印度的新地位 英國政府在倫敦召開的帝國聯邦總理會議閉幕後，即將於上月廿七日發表公報稱：「印度政府已通知各聯邦政府，全國人民希望印度在行將實施的新憲法下能成為一獨立自主的共和國，但仍願在聯邦,申報 日期：1949-05-03 版次/卷期：02 版 一,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225557&qrygroup=1&qrynewstype=SP&n=38,社論 印度的新地位 英國政府在倫敦召開的帝國聯邦總理會議閉幕後，即將於上月廿七日發表公報稱：「印度政府已通知各聯邦政府，全國人民希望印度在行將實施的新憲法下能成為一獨立自主的共和國，但仍願在聯邦之內，繼續爲聯邦的一份子；且願接受英王爲聯邦的首長」。從此，印度的法理地位，即可完全確定，印度不復有英國政府任命的總督，且不復以英國的樞密院爲其高司法機關，而將爲一獨立自主的共和國，盡在名義上承認鷹王爲其首長而已。印度新地位的確立，不能不說是印度總理尼赫魯努力的結果，國民大會黨對於此次會議圓滿結束，咸表滿意，尤其對於印度獲得新的法理地位，更加表示熱烈歡迎。英印關係的合理調整，實爲亞洲安定的一個重要因素，我們站在鄰國的地位，對於鄰國將成爲獨立自主的共和國，自應表示無限的欣慰。 這次會議的主題，英國召開此次會議的動機，也就是要確定印度的法理地位，是否仍在不列顛聯邦的範圍之內。所以，在此次聯邦會議開幕的前夕，印度人民固然非常關切自己祖國的命運，就是英國朝野對於未來的英印關係，也莫不予以重視。例如自由黨的「新聞紀事報」盼望應印雙方仍作有效的合作，對於防止共產勢力在亞洲造成份裂局勢所必要的。保守黨的「每日電闻報」也說，如果印度認爲必須退出聯邦，則此事對於英印雙方均屬不利。英國輿論界重視印度，亦可想見。 在印度方面，尼赫魯總理曾於赴英之前，向印度議會提出兩項建議：,承認印度人民具有雙當國籍，即同時爲印度共和國及英帝國的公民；〔二〕印度獨立以後與帝國繼續保持聯聚。同時，國民大會黨也會舉行秘密會議，討論印度在英帝國會議中爭取獨立的問題。據說，國大黨也有兩種不同的意見。一是主張印度——完全脫離英帝國的羈絆，成爲獨立的共和國；另一則主張印度即使實施印度共和國的新憲法，仍應參加英帝國，尼赫魯便持這個意見。 印度爲亞洲的大國，也是具有悠久歷史和文化的古國。印度的歷史光怪陸離，無奇不有，實爲一部舊時代的歷史；新歷史的開始，則起自一九四七年八月十五日起。就印度歷時約可分爲三段：自亞利安人移民印度產生婆羅門教，至公元三二〇年笈多王朝開始的七百年，是由原始游牧到封建皇權及教權建立時期；至公元一五二六年接巴達立據蒙古朝以後二百數十年，是封建蒙古王朝侵入印度開始封建割據時期；一七五七年普希拉戰克萊武，奠定東印度公司獨霸勢力以後，直到一九四七年，是英帝國侵略統治印度時期。在舊印度的世紀中，印度人民遭受的是壓迫，分割，剝削：雖然舊印度歷史文化的發揚，產生了許多宗教家思想家和哲學家；但他們並未能拯救印度人民。在舊印度真能爲人民奮鬥。解除英帝國束縛的革命家政治家，要算甘地，尼赫魯師徒二人。甘地的一生，爲結束舊印度而奮鬥，他赤裸裸而來，赤裸裸而去，一生光明磊落。尼赫魯的一生，也爲創立新印度而奮鬥，一九四七年八月十五日後的印度，就是在尼赫魯領導下的半獨立半自由的新印度。 新印度的誕生已一年半，在地位上，它只是形式上的獨立，並未獲得真正的獨立；更由於印回的分治，巴基斯坦的崛起，把整個印度分裂成兩塊，印度聯邦與巴基斯坦在英帝國「分而治之」的作用下，依然得不到自己的獨立，充其量也不過能說英帝國二百年來的通知告一段落而已。但在政治上，軍事上，尤其是在經濟上，依然受到牽絆和束縛。說到國內，尼赫魯領導下的新印度，一年半以來確乎有了若干成就，除了經濟恐慌，人民貧弱諸現象，未能予以克服外，他如新印度領土上的確定與擴張，以及新印度國際地位的提高，和他兩次召集亞洲會議的成功，無疑的，象徵新印度已成為亞洲大陸的大國了。 不過，這個大國迄今還有兩種苦悶：一是印度人民都希望印度能獲得真正的完全獨立。在經濟上也要不受英鎊的支配；對於後來居上的美圓勢力，尤爲恐懼，他們深慮舊的奴役尚未結果；而新的奴役又枷鎖在頭上。這是一種苦悶。其次，尼赫魯對亞洲的雄才大略，處處表現具有領導亞洲的野心，可是印度自身尚無完全獨立自由，阻撓了他雄壯的抱負。尼赫魯的思想是一種改良主義的思想，妥協性很濃厚，他躍登權位以後，處處有力不從心之感。但印度人民普遍要求獨立，連國大黨內部也有許多人要求新憲法的印度共和國，能實際成爲獨立自由的國家，尼赫魯此行的結果，仍難滿足一般印度人民的願望。 英帝國聯邦總理會議的召開，是大西洋公約締造後的一件大事。尼赫魯近對每日郵報記者說：如果世界大戰爆發，印度未必參戰。這表示印度對於國際戰爭的厭惡；但印度如不能獲得真正的獨立自由，則印度仍是不能避免戰爭。現在，會議已經結束，印度仍在聯邦範圍之內，尼赫魯將如何履行其諾言呢：英人稱道此次會議的圓滿結束，歸功於英相艾德禮個人的勝利，實含有深刻的意義；換句話說，英相的勝利，就是尼赫魯的失敗；印度人民對於這次會議的結果，終不免表示失望吧」？
xianfa,1,39,39. 盟軍對日嚴厲軍事管制 已變爲友誼指導 麥帥在新日本誕生記念日宣布,申報 日期：1949-05-03 版次/卷期：02 版 聯合社東京二日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225565&qrygroup=1&qrynewstype=SP&n=39,盟軍對日嚴厲軍事管制 已變爲友誼指導 麥帥在新日本誕生記念日宣布,麥帥今日於日本新憲法公布二週年紀念發表聲明稱，盟國在波茨坦會議所揭 之目的，其要點多未完成，日本亦能忠勤履行其義務。盟軍所以至今未撤，並非日本之過，乃由於其無力控制外界之情形。盟軍佔領已由嚴厲之軍事管制，變為保戶勢力之友誼指導。此過渡時期將隨日本担負自治責任之能力而繼續迅速進展。惟日人應嚴防不信人類智慧，妨書個人尊嚴，及嚴制個人自由之槪念侵變。此爲新日本誕生之二週紀念，須知人類目的，未有較保衛憲法賦予之權力最大者，日本於此當可確保其安靜，而有秩序之進步。
xianfa,1,40,40. 緬政府委員向總統建議 暫展緩舉行普選 政府軍將在上緬甸開始總攻,申報 日期：1949-05-02 版次/卷期：02 版 聯合社仰光卅日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225477&qrygroup=1&qrynewstype=SP&n=40,緬政府委員向總統建議 暫展緩舉行普選 政府軍將在上緬甸開始總攻,權威方面今日消息，緬甸政府七八委員會，因內戰引起全國紛擾，已向總統建議展期舉行普選。按照緬甸憲法，總選舉應獨立後十八個月內卽本年七月四日左右舉行。另據政府公報發表，卽將在上緬甸對軍開始總共。政府軍自瓦城西南八十哩之梅蒂拉長驅而下，已佔領中緬甸西塘江加倫軍司令部所在地之東戈。其它距仰光一百五十哩，政府軍進怗時，城中幾已逃避一空。大部份加倫族人聞已往大古區參加對仰光之攻勢，到後路空處，爲政府軍所乘。
xianfa,1,41,41. 美不擬邀請西班牙 參加大西洋公約 參院外委會下星期可予通過,申報 日期：1949-05-02 版次/卷期：02 版 聯合社華盛頓三十日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225472&qrygroup=1&qrynewstype=SP&n=41,美不擬邀請西班牙 參加大西洋公約 參院外委會下星期可予通過,參議院外交委員會主席康納利今日稱，本會辯論北大西洋安全條約，將於下星期結束，屆時將一直予以通過。 〔路透社華盛頓卅日電〕此間觀察家指稱：西班牙目前尚無加入大西洋公約之可能，因西班牙之參加，難望得美國參議院三分之二議員之贊成。杜魯門總統認為任何新條約須經參院三分之二議員通過始能成立，西班牙之加入大西洋公約，亦應通過此一手續。國務卿艾契遜在參院外交委員會中答范登堡之詢問時稱：渠奉總統之命聲明，任何新國參加大西洋公約，實際上卽等於美國與該國簽訂新約，因此根據憲法，總統希望在渠個人表示同意前，先請求參院之批准。被詢及何以葡萄牙得加入大西洋公約時，艾氏答曰，此乃該約簽字國之意見，邀葡參加爲各發起國一致的決議，彼等並未決定邀西班牙參加。據悉參眾兩院不乏主張邀西班牙加入大西洋公約之議員在，天主教人士對此事主張尤力。
xianfa,1,42,42. 國民黨中執會發表宣言 反對中共赤化中國擾亂世界和平,申報 日期：1949-05-01 版次/卷期：01 版 中央社廣州卅日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225371&qrygroup=1&qrynewstype=SP&n=42,國民黨中執會發表宣言 反對中共赤化中國擾亂世界和平,中國國民黨中央招待委員會，卅日發表宣言，反對中國共產黨赤化中國，擾亂世界和平，茲錄宣言全文如下： 本年元旦，蔣總統為期弭戰銷兵，曾發表文告，向中國共產黨提出結束戰事，舉行和議，并申述其主張，在只求國體不致變更，憲政不致推翻，人民自由生活與國家軍隊得有保障，則個人進退，唯以國民之公意是從，旋於一月廿一日毅然聲明身先引退，依據憲法以李副總統代行總統職權，以促成和議之進行。 李代總統代行總統職權以後，即以極端忍辱之苦心，從事於和談途徑之覓取，行政院孫院長原揭 光榮與平等之和平，以其主張不克實現，亦不惜毅然辭職，冀和談之勉可打開，爾後何應欽將軍受命出組新閣，協助李代總統繼續為促成和平而努力，卒賴輿論督促，始於四月一日獲致，雙方代表在北平開始和談，本黨順應民情，在恤任何犧牲，以達成和平之誠意，當為天下所共見。 本黨對和談主張及決議原則五項，曾於四月十八日正式發表，認為今日國是準繩，端在於此，原冀中共能加接納，彼此平心協商，建立永久和平，以慰國民喁之望，不意中共始終迷信武力結束放棄共創陰謀暴力刼奪政權之野心，當我政府代表抵平之後，即提出其最後通牒式之所謂國內和平協定，其內容之八條二十四款，直無異將先烈艱難締造之中華民國，為殘酷無情之處分，根本遠背和談協議之精神，業經李代總統，何院長正式拒絕，同時本黨中央亦經於四月廿日晚發表聲明，本黨絕不能接受此類滅國條件之協定，仍望中共幡然悔悟，雙方下令停戰，再為從長之協議，本黨為國家為人民而忍辱犧牲之苦心，亦當為天下所共諒。乃中共於獲知我政府拒簽此無理協定之後，即悍然不顧一切於四月廿一日發動軍隊，繼續侵略，強行渡江，企圖席捲江南，征服全國。政府為重新部署防綫，作長期抵抗，近不得已，撤守南京，將政府全部遷駐廣州，為國家民族之生存，與中共繼續作戰，以求申張正義，達成真正永久之和平。 本黨茲欲向國內外人士剴切說明者，中國共產黨之和生與成長，實完全不脫其為赤色國際第五縱隊之本色，查其開始成立黨部，即受國外金錢之津貼，以後之一切宣傳與行動，亦無不受命於赤色之國際組織。當民國十三年本黨改組之時，以反對帝國主義侵略，進行國民革命，固曾採行容共之政策，本黨特許中國共產黨員以個人資格加入本黨。且必須遵孫中山先生與第三國際代表越飛先生之聯合聲明，不能於中國進行共產主義之革命，并須於入黨之日，為服從三民主義之宣誓，乃不意中共黨員於加入本黨之後，不斷秘密進行其推動共產主義革命之際化陰謀，為時不久，已為本黨所察覺。至民國十六年北伐軍抵達武漢之後，中共即背叛國民革命，發動農民暴動，以圖推翻國民政府之政權，是為中共確為赤色第五縱隊之第一暴露，本黨自此始與中共決裂。本黨所領導之國民革命，因此乃受一極大之挫折。 爾後，本黨繼續北伐，完成統一，原冀從此告終破壞，以遂行三民主義之建設，不料中共轉以流寇方式，於湘·粵·閩·贛等地，組織蘇維埃政府，執行其殘酷門爭之土地革命，當時無辜人民犧牲生命於此種門爭政策者，以千萬計，嗣為國軍圍剿，乃拼命竄擾於湘·桂·黔·川，而僅獲保留其最後殘部於陜北。中共至是，已窮無所之，又另為一次之陰謀，用抗日號召為煙幕，以燭勳西安事變，卒賴全國民眾之維護蔣委員長，始得還都主政，然後抗戰，準備工作，未至中斷。及廿六年七月，我政府發動抗日戰爭，中共復發表聲明，承認三民主義為中國今日之所需，顧為其澈底實現而奮門，并取銷其蘇維埃政權，放棄土地革命，改編紅軍為第八路軍，接受蔣委員長之指揮，為抗戰而努力。 本黨方以中共從此真能激發其愛國良知，為抵禦強寇，重與本黨合作，寗非國家民族之大幸，乃抗戰後三數年間，本黨即發現中共實假抗戰為護符，而秘密從事於擴充兵力，侵佔地盤，故對日寇則遊而不激佔地盤，故對日寇則遊而不激，對國軍則時為襲擊牽制，倘非政府容忍，顧全大局，抗戰大業豈堪設想。至日寇投降，中共即悍然不理統帥部之指揮，發表其獨自受降之謊謬命令，其又一次聯叛國家之野心已路人共見，其時政府為欲以政治方法解決國內問題，庶能與民休息，從事建設，遂有政治協商會議之召集，經一月之協商，始獲致各黨同繭之結果，而中共於友邦執行調解之際，仍有到處襲擊國軍爭佔地盤之惡劣行動，復藉蘇聯紅軍佔領東北延宕移交旅順，大連及東北鐵路之際，紛派幹部潛赴關外，收編偽軍·土匪，取得日本偽滿俘虜之武裝，發展其東北各地之軍事力量。撫順煤礦工程師張莘夫即於當時為共黨所殺害，國人當尚省憶。今日東北之全面赤化，實為中共處心積慮陰謀之實現，是為中共確為赤色第五縱隊又一次畢露。本黨領導抗日戰爭之成果，至是又為之破壞無餘，以本黨廿餘年來與中共往還之經過，深知中共實為泯滅人性，陰險狠毒之集團，其宣言宣誓皆毫無誠意於其中，而只為愚弄以人蠱惑社會之手段，其傳則昨彼今此，弛張無常，其作風口蜜腹劍，則先甜後辣，信義二字，實非中共字典中之所有，彼輩對於人類更無絲毫同胞親切之情感，為求壟斷政權，即犧牲國家民族以致無數人寳貴之生命，亦非彼輩所計及。蓋彼輩迷信之唯物主義與門爭史觀，實認人類門爭為必然，而以和平為虛幻，故彼黨對於黨外任何政黨或個人，除絕對受其支配宰割，即從無平等合作其支配宰割，即從無平等合作之可能，即同屬其黨員，除絕對為黨奴役，亦從無個人良心理性之自由，以如是思想信仰之政黨，實無時不為人類和平世界安全與個人生命自由之威脅，當其力量未成，或尚可謀短期之暫安，茍其力量坐大，即絕難有安寧之歲月，其外形縱有萬變，其實質統為不易。若毛澤東之所謂新民主主義，若中共對西方人士宣傳，其僅為農民民主政黨者，實皆為一時適應環境之偽裝，所以自元旦蔣表重開和談文告以來，為時四月，中共雖以舉國民意之督促，仍絕不放棄其以武力刼奪政權之野心，甚至於大西洋公約簽訂後，毛澤東公然宣稱，將來世界大戰發生時，將領導中國為蘇聯而作戰，其為虎作倀，甘為侵略國家工具之用心，更已畢露無遺，戰爭罪犯誰屬，又何能逃國內外人士之耳目。 本黨負有保衛中華民國與世界和平之責任，凡遇有足以危害國家民族與世界和平而殘民以逞之任何暴力，必當領導全國人民予以排除，是非自在人心，真理必無失敗，乃本黨萬刼不磨之信念，本黨憑此信念，誓將遵奉三民主義，恪守聯合國憲章，奮門到底，國內外愛好和平寳貴自由之人士，當能認識本黨此次繼續作戰之意義，而予以精神與物質之支援也。中國國民黨中央執行委員會。
xianfa,1,43,43. 美兩大工會決參加 非共世界勞工同盟,申報 日期：1949-05-01 版次/卷期：02 版 路透社華盛頓廿九日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225392&qrygroup=1&qrynewstype=SP&n=43,美兩大工會決參加 非共世界勞工同盟,美國兩大工會組織，即產業職工大會及美國勞動協會之領袖，昨舉行秘密會議後，聞已決定參加非共產世界勞工協會。兩大工會之領袖議定派代表赴日內瓦參加六月初三會議，以起草新工會組織之憲法。並決定應邀何國參加。按美國勞工協會有會員八百萬人，產業職工大會有會員六百萬人，估計非共產世界工聯成立後，參加之工友可望達四千萬人。
xianfa,1,44,44. 國民黨中執會告黨員書,申報 日期：1949-04-30 版次/卷期：02 版 中央社廣州廿八日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225320&qrygroup=1&qrynewstype=SP&n=44,國民黨中執會告黨員書,國民黨中央執行委員會為恪遵蔣總裁二十七日聲明，發表告全體黨員書，號召全體黨員精誠團結，努力奮鬥，誓與中共周旋，救國護黨，以慰總理與先烈在天之靈。原文如下： 「中國國民黨中央執行委員會為救國護黨，對共戰爭，告全體黨員書：自四月一日，我政府代表與中國共產黨代表在北平舉行和談，全國同胞咸望和平之局從此開始，本黨對於和談之誠意，與鄭重決議之和談四項原則，經於本月十八日正式公佈，政府當局受國民與本黨之付託，不惜以萬分忍辱負重之精神，順受中共一切無理的譏誚誣謗，原冀精誠所至，金石能開，只求人民能獲致和平，國家得有保障，則本黨黨員任何犧牲，非所計較。不料中共竟肆其猙獰，竟向我政府代表提出其所謂「國內和平協定」全文八條二十四款，已見全國報章，即比之三十年前日本向我提出二十一條之最後通牒，猶無比恣睢暴戾，我政府如果接受，則不特總理與先烈艱難締造之中國國民黨與中華民國從此消滅，即憲法賦予全國人民之基本自由權利，亦將從此剝奪，而永遠忍受鐵幕中之奴役生涯。且毛澤東之廣播，假令世界大戰不幸發生，吾中華民族更需準備受中共之牽率，為蘇聯而作戰，合中國人民充他人之砲灰，其何以上對祖宗，下對後代。我李代總統與何院長爰於本月二十日毅然決然予以拒絕，本黨中央亦於同日發表聲明，向全國國民說明本黨不能接受此種 出和議範圍，危害民命國本之殘酷條件，而仍望中共懸崖勒馬，放下屠刀，雙方先行下令停戰，另為合情合理之商議，以獲致真正永久的和平。乃中共竟悍然不顧一切，公然於二十一日下攻擊令，在此舉國渴望和平，萬目睽睽之下，發動大軍，繼續侵略，強行渡江，企圖席捲京滬，征服全國，我政府為重新布署防綫，以從事長期抵抗之故。迫得暫避凶鋒，撤守南京，同時將政府全部遷往廣州，重新建立抗戰之策源地，為救國護黨，吾人將繼續戰爭，以求正義之申報，永久和平之實現，凡我同志，當知總理剙告本黨，其目的在實現三民主義，而觀於二十世紀世界之演進，已證明三民主義產今日人類生活之真理，不特足為吾國立國之根本，亦可為世界和平之方針。國父往昔曾告吾人，謂革命黨所恃以自存者，不在武力金錢，而在乎真理主義與道德，本黨因十年來千 百折，艱困備嘗，卒能愈挫愈奮，再接再厲者，蓋全藉真理之在我，本黨即曾領導國民，推翻滿清之專制，掃除軍閥之橫行，更擊退日本之侵略，凡我後死同志之曾參預此三種戰役者，今當中共正企圖消滅吾黨歷史之時，亦豈畏其一時軍事優勢，為屈辱之降服，吾人今為免除國家民族淪為極權國家之附庸，為免除全國同胞陷於奴役之慘境，更為免除中華民族互相仇殺清算鬥爭之慘劇，詆有團結一致，恪遵總裁本月二十七日發表之聲明，誓與中共週旋，同仇敵愾，除此凶煞，必使其不再嗜戰 好亂而後已。本黨同志曾受革命主義的薰陶，當比黨國危難之時，深信必能淬厲奮發，為民前鋒，習軍事者效力戰場，有資財者毀家紓難，能宣傳者喚起民眾，任公職者努力革新，大義所在，當各儘其在我。中共武力豈逾日寇，吾黨性能領導國民，予以擊潰，此乃吾黨應有之自信，更不必有絲毫之氣餒。至於過去二十年來，以吾黨糾紛迭起，同志與同志之間，或因意見權利之衝突，造成若干派系，個人之恩怨是非，當此生死鬥爭，陣綫分明之秋，自當各自激發天良，捐除私恨，一致團結，於本黨領導之下，為保國保民而努力，有若干深具革命熱心之同志，因不滿多年來黨政措施或曾為越軌之言論行動者，今見中共如此專橫，稍具良知，當有醒悟，亦當重新齊歸三民主義大 之下，有意貢獻其革命之肫誠，愛國忠黨，誰肯後入，為保障三民主義之實踐，為拯救國家民族之危亡，吾人唯有精神團結，努力奮鬥，始能無愧於總理與先烈之靈也。中國國民黨中央執行委員會，中華民國三十八年四月二十八日。
xianfa,1,45,45. 英共和聯邦會議結束 各總理紛紛返國 印獨立後不擬効忠英王,申報 日期：1949-04-29 版次/卷期：02 版 路透社倫敦廿八日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225232&qrygroup=1&qrynewstype=SP&n=45,英共和聯邦會議結束 各總理紛紛返國 印獨立後不擬効忠英王,自治領總理於出席共和聯邦會議畢，已於今日紛紛啟程返國。此次會議就印度與共和聯邦關係所獲致之協議，頗獲共和聯邦各地之好評。新德里來電謂：印度副總理巴泰爾於獲知共和聯邦會議之結果後，表示印國大黨及國會將立即加以批準。坎培拉來電謂，澳洲官方對印度共和國之繼續參加英共和聯邦亦有好評，惟對印度毋須向英王效忠一點尚有保留的意見。加拿大方面認此次新公式之獲得為艾德禮之條件。報紙評論并指出愛爾蘭完全脫離共和聯邦後，共和聯邦似已於瓦解，惟此次關於印度之決定，則可使共和聯邦的聯係得以保持其永久性。倫敦各報對此次新決議莫不表示歡欣，若干且認此例一開，或可誘導愛爾蘭與緬甸重新投入共和聯邦之懷抱，社會黨的開明政策已使英共和聯邦，至少將再存續一世紀之久。 〔合眾社倫敦廿八日電〕印度利用外交革命，今日決定成為獨立自主共和國，但仍為不列顛聯邦之一份子。印度今夜以宣佈之方式，即獲得脫離不列顛帝國之成果。據公報稱，印度同意繼續承認英王為聯邦獨立份子自由結合之象徵及聯邦之首長。惟公報中并不言及效忠於英王。印度或將於八月間通過新憲法而宣佈為共和國，屆時印度人民大約僅將效忠於印度共和國。政府發言人宣稱，英王將不復委任總督以管理印度，但將派高級專員一人駐印度為其代表。英印雙方協議，多因英總理艾德禮與印總理尼赫魯間之熱忱關係而獲得。
xianfa,1,46,46. 西德聯邦共和國 各邦確立分權制,申報 日期：1949-04-29 版次/卷期：02 版 路透社法蘭克福廿七日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225225&qrygroup=1&qrynewstype=SP&n=46,西德聯邦共和國 各邦確立分權制,據悉，將於今夏成立之西德聯邦共和國，其經濟平衡權將操諸中央政府之手，但各邦亦將有相當的行政獨立權，此項分權制度之確立，為社會民主黨在八個月之憲法起草工作中力爭之結果，該黨不顧美法之反對，卒獲克服基督民主黨之堅決反對而達到使德國聯邦共和國經濟權集中之目的。
xianfa,1,47,47. 三強在西德 設立新機構,申報 日期：1949-04-28 版次/卷期：02 版 路透社華盛頓廿七日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225154&qrygroup=1&qrynewstype=SP&n=47,三強在西德 設立新機構,廿五日三強總督與西德領袖議定之憲法實施以後，將以盟國高級委員會為盟國管制西德之最高機構，該項協定係由三國外長貝文，艾契遜，許曼於四月八日在此間簽訂。該協定並規定在佔領法規生效之前，卽使英·美·法三佔領區合併，高級委員會之權限，將與佔領法規及國際協定相符合。三強此外又公布一協定，規定阜登堡巴登邦之公民投票將延期舉行，以免防碍德國聯邦之成立。關於法國參加萊茵河岸基爾港之問題，三強亦議定，在德國聯邦政府成立，及關於該港之行政談判結束以前，仍繼續由法國保持對該港之管制。
xianfa,1,48,48. 盟國與德領袖歧見消除 西德憲法完成草案 德聯邦共和國七月中成立,申報 日期：1949-04-27 版次/卷期：02 版 法國新聞社巴黎廿六日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225091&qrygroup=1&qrynewstype=SP&n=48,盟國與德領袖歧見消除 西德憲法完成草案 德聯邦共和國七月中成立,英美法三佔領強國暨西德政黨領袖十七人，已於今日就西德憲法獲致協議使德國政治領袖賡續八閱月以覓取堪為三強同意的憲草之工作，告一段落。今日三強總督與德國領袖會談達六小時之久，英督羅勃森事後表示此一充份而最後的協議，為佔領強國與德國人民關係間的一歷史性階段。 美督克萊預示憲法既已完成，德國共和國可望於七月中旬成立。成立以後盟國軍政府即將撤銷，盟管會將僅執行監督任務。今日討論之基礎，為德國領袖於接獲盟國外長放寬製憲限制之通知四十八小時後所擬之一折衷建議案，此一協議草案尚待西德制憲及盟國政府之正式批準，但協議既經成立，批準亦僅一種手續而已。據美督克萊宣佈，佔領當局與德國間就西德憲法之一切歧見已獲解決，憲法可望於五月十五日經制憲議會通過，而德國政府約可於七月中旬成立。憲法全文將由制憲議會及軍事總督在兩三天內發表，柏林并未被包括在西德國以內，但以後仍有參加之可能。被詢及今日之協定是否已關閉四強就德國獲致協定之可能性時，克萊答曰，若就四強進行談判之點言，并不因此有所變更。被詢及渠將於何時卸任駐德軍事總督之職務時，克萊答曰，余希望於五月十五日憲法成立時余仍在此間。總之，此一協定獲得非易，不失為使各關係方面均感愉快的解決辦法。
