label,page,item_index,list_title,publish,detail_url,title,text
lixian,1,1,1. 制憲議會批準憲草 西德設雛型政府 為德國統一政府樹立基礎,申報 日期：1949-05-08 版次/卷期：02 版 路透社西德波恩城六日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040226056&qrygroup=1&qrynewstype=SP&n=1,制憲議會批準憲草 西德設雛型政府 為德國統一政府樹立基礎,德國政治家已於今日在此設立西德之雛型政府，西德制憲議會今日決定設立一臨時委員會，以執行聯邦政府成立前之政府任務。該案前動議人自由民主黨領袖薛費，謂該過渡委員會之目的，在收集並研究資料，以準備統一的立法，同時並草具設立各政府部門之法令，俾聯邦政府成立後即可立時展開工作。 〔聯合社德國波恩六日電〕制憲議會今二讀通過西德政府憲章，僅共黨議員兩名投反對票。憲草將於作日舉行三讀，其中有兩條特別富於與味：〔一〕要求將西柏林併入西德，此議早由美英法軍政府總督表示反對；〔三〕規定取消西德罪犯之死刑，此乃共黨所贊成之唯一條文。此外，西德首都所在將於八日會議中決定之，西德共和國成立蜞暫定七月十五日。 〔合眾社波恩六日電〕德制憲議會今日選出一十八人之執行委員會暫為政府，此一西德政府將在盟國監督下行政，正式之政府將在七月下旬舉行普選後正式成立。盟國方面已準備將德境佔領區移交文官管制，對德國之行政將儘少過問。西德臨時政府係自議員中選出共七名，計社會黨一人，基督民主黨一人，自由民主黨二人，及其他各黨各一人。據柏林方面透露，西方盟國軍事長官業已賦權予西德政府，一俟該政府正式成立後將可設立聯邦警察隊。西德領袖於四強同意解除柏林封鎖及舉行四強外長會議之際，倉卒成立憲法及決定成立政府，蓋德人希望若西方盟國與蘇聯獲致協定，則德國統一政府可能以波恩憲法為基礎。
lixian,1,2,2. 「五四」運動的認識 中央文運會主委張道藩發表文告,申報 日期：1949-05-04 版次/卷期：01 版 中央社廣州三日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225655&qrygroup=1&qrynewstype=SP&n=2,「五四」運動的認識 中央文運會主委張道藩發表文告,中央文化運動委員會主任委員張道藩氏，頃發表「五四」運動的認識一文，茲節錄如次： 「五四運動是中國近代革命史上最有光輝的一頁，我們年年紀念「五四」，年年應有反省。 「五四」運動的遠因，是三民主義文化思潮所鼓動淘鑄的，清廷腐化之後，一般知識份子多感於國家民族的危機，奮發而起，爲自救運動，康有爲的公車上書，號召士大夫份子起而議政，其結果乃有維新。惟因當時運動的目標，走錯了君主立憲的歧路，而參加此一運動的份子，又僅爲士大夫之流，未曾普及於名階級的智識份子，故而此一運動，不久卽歸於失敗。總理因揭三民主義的大旗，以介國民革命，方向旣極端正確，復以黨人宣傳之深入，故能普及於各階層的人士，於是智識青年及思想界領導人物，咸能有革命的自覺，流波所及，遂演成光輝史乘的「五四」運動。故卽今而紀念「五四」，吾人不能不飲水思源，應爲三民主義而盡其最大的努力。 「五四」運動的本質，最初是由於軍事運動，倡導的人是曾國藩·左宗棠·李鴻章輩，其目的是造大砲，練海軍，設船帆等，此卽當時所謂洋務運動者。但軍事僅爲政治之一部門，政治旣未革新，故軍事亦無結果，而當時搜括的軍費，乃徒用之頤和園的奢豪。新軍事運動失敗之後，遂有康有爲·梁啟超等的新政治運動，欲以君主立憲的神符，挽救清廷的末運。但政治不能與民生脫離，亦不能與文化脫節，不革新文化而欲革新政治，那是徒勞無功的。所以總理批評以上兩個運動，都是不揣其本而齊其末的辦法，因而創爲三民主義新文化運動，期使政治革命與社會革命畢其功於一役。五四運動發生之後，總理即爲之正名，說·這是一 新文化運動·，只有這一新文化運動展開了，而後國民革命乃能加速度的發展。故即今而紀念五四，應知救亡圖存運動，實以新文化運動爲其根本。乃近年以來，共產黨徒另搬出一套新經濟運動的理論，此即所謂經濟史觀或難物史觀者。姑無論他們的行動，只表現生產的大破壞縱無經濟的新建設，這已是名實不符了。縱使目前共產黨徒有若干軍事上的僥倖，但其終結，亦必隨文化上之失敗而歸於毀滅。而所謂新經濟運動，亦必重蹈新軍事運動，新政治運動的覆轍。五四運動的口號，是科學和民主，在此科學和民主的兩面大話之下，造成整個學術和社會的新風氣，時至今日，科學和民主已遇着極大的危機，科學是反教條的，但共產黨則以馬列主義爲聖經，民主是反專制的，但共產黨徒則欲盡趨國民於專制的鐵幕之內，果眞共產黨徒能有一時的僥倖，則我們科學和民主運動，勢將倒退數十年，這眞是文化的大厄運。我們要紀念「五四」，必須重揭科學民主之大旗，與共產黨徒的教條主義和極權政體奮鬥到底。 最後，「五四」運動的直接導因，是外抗侵略，內除軍閥的。因爲智識青年所發的正義恐嚇，使北洋軍閥不能不改變其賣國的外交，此事史乘具在，毋須贅述。惟吾人不能不有所慨嘆的。就是時至今日，共產黨的新軍閥，正勾結新侵略主義，以奴役我民族和國家。在「五四」的當時，智識青年尙能不異犧牲，奔走呼號，與軍閥及侵略主義者相搏鬥，而時至今日，則對於此種新軍閥和新侵略主義者，盡其沉默，容忍，屈服之能事，其尤甚者，更震懾於暴力的淫威，支援於盧布的誘惑，從而對此新軍閥與侵略主義者，爲之作違心的宣傳，或甘心供其指示，竟淪爲第五縱隊的爪牙，而不知恥辱。現在正義的呼聲，已經消沉了，我們於紀念五四之餘，應當喚起五四運動的靈魂，重新拿出民族主義的大旗，向新軍閥的共產黨徒，和新侵略的共產主義，作徹底的反擊。智識青年們，這是我們一起奮鬥的時候了，我們的民族永不會奴役，國家決不會滅亡，最後的努力，一定獲得最後的勝利。
lixian,1,3,3. 盟國與德領袖歧見消除 西德憲法完成草案 德聯邦共和國七月中成立,申報 日期：1949-04-27 版次/卷期：02 版 法國新聞社巴黎廿六日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013040225091&qrygroup=1&qrynewstype=SP&n=3,盟國與德領袖歧見消除 西德憲法完成草案 德聯邦共和國七月中成立,英美法三佔領強國暨西德政黨領袖十七人，已於今日就西德憲法獲致協議使德國政治領袖賡續八閱月以覓取堪為三強同意的憲草之工作，告一段落。今日三強總督與德國領袖會談達六小時之久，英督羅勃森事後表示此一充份而最後的協議，為佔領強國與德國人民關係間的一歷史性階段。 美督克萊預示憲法既已完成，德國共和國可望於七月中旬成立。成立以後盟國軍政府即將撤銷，盟管會將僅執行監督任務。今日討論之基礎，為德國領袖於接獲盟國外長放寬製憲限制之通知四十八小時後所擬之一折衷建議案，此一協議草案尚待西德制憲及盟國政府之正式批準，但協議既經成立，批準亦僅一種手續而已。據美督克萊宣佈，佔領當局與德國間就西德憲法之一切歧見已獲解決，憲法可望於五月十五日經制憲議會通過，而德國政府約可於七月中旬成立。憲法全文將由制憲議會及軍事總督在兩三天內發表，柏林并未被包括在西德國以內，但以後仍有參加之可能。被詢及今日之協定是否已關閉四強就德國獲致協定之可能性時，克萊答曰，若就四強進行談判之點言，并不因此有所變更。被詢及渠將於何時卸任駐德軍事總督之職務時，克萊答曰，余希望於五月十五日憲法成立時余仍在此間。總之，此一協定獲得非易，不失為使各關係方面均感愉快的解決辦法。
lixian,1,4,4. 以色列議會選舉 廿五日舉行 競選運動熱烈空前,申報 日期：1949-01-17 版次/卷期：03 版 合衆社台拉維夫十六日電,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2012120748708&qrygroup=1&qrynewstype=SP&n=4,以色列議會選舉 廿五日舉行 競選運動熱烈空前,以色列在凖備選舉。兩千年來首屆立憲議會之際，每一角落皆充滿競選標語，各候選人用十種不同語言相角逐，合拉維夫百餘公共會所上週末皆被借用五次，蓋競選運動已近二十五日之投蔡日矣，廿五日將有十四萬猶太人，三萬二千阿拉伯人投票決定議會中之一百二十席位，此數正與二十世紀前猶太國民議會中之席數相等。投票人須選某黨整個名單，但每黨多以其領袖及候選人之聲望爭取票數。在此猶太世界之熔爐中，競選呼籲以希伯來，新猶·英·波·俄·匈·保·德·西班牙，及阿拉伯等語發出。
lixian,1,5,5. 中華民國三十七年 國內外大事記,申報 日期：1949-01-01 版次/卷期：10 版 續,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2012120747392&qrygroup=1&qrynewstype=SP&n=5,中華民國三十七年 國內外大事記,〔上接九版〕 廿五日 立院通過總統府組織法 漢奸川島芳子槍決 義宣佈願與南直接談判特港問題 廿六日 國府委員會通過發行短期國庫券 美陸次宣佈復興日本計劃 廿七日 國大開幕前夕主席發表聲明 憲政促進會今結束中央研究院院士選暴揭曉 廿八日 參政會正式結束羅馬尼亞舉行普選 廿九日 國民大會揭幕 美陸次宣佈援助朝鮮 三十日 國大首次預備會討論主席團選舉法 泛美會議開幕 聯合國原子能管制會宣佈無定期休會 三十一日 國大二次預備會通過修改組織法 盟總調停日工潮。 四月份 一日 國大組織法修正公布主席團計八十五人 蘇聯嚴格管制柏林東西交通阻斷 二日 東北國軍收復遼陽鞍山 英美法抗議蘇封鎖柏林 三日 杜魯門簽署援外法案 四日 蔣總裁在國民黨臨全會宣佈不願競選總統 綏南戰局緊張 五日 國大主席團正式產生 六日 國大舉行首次會討論議事規則 英參謀總長蒙帥飛抵柏林 七日 國代千餘人聯合提案請准簽署代表出席 蒙帥自柏林返英 八日 國大第三次會討論議事規則 王外長向外記者宣佈我對日政策不變 柏林盟軍司令會議 九日 主席出席國大四次會報吿當前局勢 鄭州外圍大軍雲集 哥侖比亞發生革命 十日 國大通過定十九日選舉總統 鑾披汶繼任暹總理 十一日 豫南國軍收復駐馬店 十二日 國大六次會白崇禧作軍事報吿 十三日 國大七次會聽取財經交粗報吿 猶太人宣佈復國 十四日 國大八次會王世杰報吿外交 鄭州國軍全面出擊蘇拒絕特港歸還義大利 十五日 國大公告蔣中正居正為首任總統候選人 十六日 國大分組審查審查提案 央航專機探測積石山 菲律賓總統羅哈斯病逝副總統基里諾繼任 聯大特會揭幕商討巴勒斯坦局勢 十七日 國大討論修憲案 十八日 國大通過憲法增戡亂臨時條款 義國舉行總選 十九日 蔣中正當選行憲首屆總統 國大公吿副總統候選人 聯大通過緬甸加入聯合國 二十日 國大提案全部審竣 西歐會議重開商柏林三佔領區合併 二十一日 國大通過提案三百件 聯合國新聞會議閉幕 二十二二 張作相出任東北行轅政委會主委 義申請參加西歐反共聯盟 二十三日 國大選舉副總統李孫程列前茅 二十四日 國大再度投票副總統仍未產生 二十五日 李孫程宣佈放棄競選副總統 猶軍猛攻雅法城 二十六日 國大休會圖打破副總統競選僵局 大阪神戶韓僑騷動美軍宣佈緊急戒嚴 二十七日 陜國軍渡渭水北進 阿刺伯軍團開入巴勒斯坦 二十八日 國大三次投票選舉副總統李孫當選候選人 西歐聯盟會商五國財政及聯防問題 二十九日 李宗仁當選首屆副總統 三十日 國大舉行末次會決議設立憲政督導委員會 西歐聯盟防務會議揭幕 五月份 一日 國民大會圓滿閉幕國民政府立法院結束 二日 魯中益都臨溜地區大戰英呼籲猶阿雙方停戰 三日 顧使馬卿換文公布陜南湑惠渠竣工 美承認暹羅新政府 四日 政院通過設美援運用委員會 美宣布對聖地政策不變 五日 七屆全國運動會在滬開幕 六日美經濟合作總署宣佈派賴業 來華執行美援計劃 民靑二黨對立委名額發表聲明 七日 餐中國軍克 川 美國防部長赴加商北極聯防計劃 八日 首屆行憲立院開幕義第一屆行憲議會揭幕 九日 國府公布戡亂時期臨時修款 南韓舉行首次普選 十日 英太平洋艦洋艦隊司令包穀德蒞京訪問 十一日 美蘇公布交換函件願直接談判解決糾紛 十二日 顧祝同調任參謀總長 義新總統艾諾第就職 十三日 豫西國軍收復泌陽 十四日 立院商正副院長互選辦法 美宣布承認以色列新國 十五日 楡關內外國軍會師 十六日 監院籌委會成立 十七日 孫科陳立夫當選立法院正副院長 日政府宣布經濟復興五年計劃 英工黨年會揭幕 蘇承認以色列國 十八日 老河口守軍撤退 十九日 國府委員會結束馬卿宣布拒與蘇單獨談判 二十日 正副總統宣誓就職立院通過議事規則 廿一日 國軍收復老河口杜魯門簽署法案擴充空軍 廿二日 平綏綫國軍收復延慶城 廿三日 東京美官方表示決不扶植日本軍事 廿四日 翁文灝受命出長政院 聖城阿軍拒絕休戰 廿五日 籌組新行政院美主張調查捷克政變 廿六日 豫東國軍克復通許 芬內閣局部改組 廿七日 翁文灝由京飛滬 廿八日 蘇北收復鹽城通楡公路打通 聖城阿猶雙方進行主力戰 廿九日 承德外國大戰揭開 馬歇爾責蘇阻撓美對和平之努力 卅日 央行宣佈施行結匯證明書辦法 卅一日 政院各部會首長名單發表 朝鮮國會開幕 六月份 一日 蘇新任大使羅申呈遞國書 亞洲經濟委員會第三屆會議在印揭幕 倫敦六國會議結束 二日 承德外圍戰事轉緊美衆院通過海陸空軍鉅額撥款法案 三日 國民政府監察院結束 四日 美大使對學生反美扶日運動發表聲明 美衆院通過削减援華援歐款項 五日 王外長重申我對日政策 行憲監察院正式成立總統致辭 六日 平漢綫國軍入駐馬店 七日 總統召國民黨立委談話硏討政府施政方針 賴樸翰抵滬 六國倫敦會議西德臨時協定內容公佈 八日 賴樸翰晋謁總統 美對日棉貸成立 九日 于右任當選監察院長 津浦國軍會師兗州解圍 十日 熱西重鎭灤平收復 十一日 翁文灝在立院報吿施政 猶阿雙方接受巴勒斯坦停戰令 十二日 劉哲當選監察院副院長 立院質詢施政方針 亞經會圓滿閉 幕美參院撥款會通過撥四十億援歐 十三日 國軍放棄曲阜 十四日 華東剿總成立劉峙視事 捷新總統戈德華就任 國際蠶絲會議在里昂揭幕 十五日 翁文灝答復立院質詢 十六日 美參院通過援華案恢復衆院削减部份 蘇聯照會英方反對西德設政府 十七日 開封城郊展開大戰 國際勞工會議在舊金山開幕 十八日 張羣吳鐵城邀民靑兩黨協商 十九日 西德實行幣制改革 二十日 顧祝同飛鄭陸空軍聯合保衛開封 美國會通過援外案援華額四億元 二十一日 總統飛臨開封上空巡視 湘浙熱三省府改組 美共和會廿四屆大會開幕 二十二日 立院通過接受四億美援案 綏境蒙全會開幕 二十三日 莫洛托夫抵華沙開東歐集團會議 蘇宣佈東德實施新幣制 二十四日 王寵惠張伯苓受任司法考試院長 西安舉行軍事會議 美共和黨推選杜威為總統候選人 二十五日 政院通過下半年國家總預算案 二十六日 國軍兩路會師開對 西北軍事會議結束 英要求蘇解除柏林陸上封鎖 二十七日 總統招待陜各界昭示戡亂方案 波蘭外長向國會報吿華沙會議經過 二十八日 總統夫婦返抵首都 日本中部發生海嘯大地震 二十九日 翁院長謁總統呈平抑物價辦法 共黨情報局譴責南斯拉夫領袖 三十日 兗州穩定國軍收復西關 七月份 一日 立法院討論下半年總預算 司法院長王寵惠就職視事 美英法決取聯合行動抗議蘇封鎖柏林交通 二日 總統飛巡豫東戰塲卽乘原機返京 義大利全國罷工人數達數百萬 三日 中美雙邊協定公布經濟援助有效期至後年六月底止南國抗議阿爾巴尼亞與南國斷絕經濟關係 四日 豫東國軍合圍 蘇聯拒絕保證撤銷柏林封鎖 五日 豫東大戰獲勝 山東國軍克復肥城 柏林僵局無法打開英美法決照會蘇聯 六日 立法院咨請政院檢討物價 工商部成立部長陳啓天就職 英美法向蘇抗議要求解除柏林飢餓包圍 七日 黃泛區國軍廣泛追剿 美軍駐歐總部緊急命令調動地中海艦隊 八日 空軍封鎖黃河渡口西德問題六國協定美英拒絕波蘭抗議應向蘇提出申訴 九日 津浦綫國軍南北夾擊劉峙飛臨兗州督戰 平學生向李副總統請願 阿猶戰事再起戰火全面爆發 十日 行憲後考試院長張伯苓就職 東北敎授代表謁傅作義對七五不幸事件責任應速澈查公布 美民主黨代表大會閉幕推定杜魯門為總統候選人 十一日 收縮通貨穩定金融政府決拋大量物資抑平物價 戡亂建國會成立總統特電勗勉 〔下接十三版〕 臘梅天竹 新年清供妙品廣告
lixian,1,6,6. 共產主義在中國 （四） 一九四八年九月 院外交委員會編撰 本報編譯室特譯 第二，他認爲合併的二階...,申報 日期：1948-12-04 版次/卷期：06 版 包括共產黨在內,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013060905817&qrygroup=1&qrynewstype=SP&n=6,共產主義在中國 （四） 一九四八年九月 院外交委員會編撰 本報編譯室特譯 第二，他認爲合併的二階段的革命，可由除了國民黨中的帝國主義的，封建的和官僚主義的分子以外的一切進步的階層聯合起來，共同促進。這將是「一種新式的革命，完全或部份地由無產階級領導。革命的第一期目的在建立一個新民主社會，一個由各革命階級聯合專政的新政體」 第三，毛氏主張暫時採行溫和的社會主義。「新民主主義」的經濟制度包括銀行，實業和商業機關的收歸國有，因爲這些機關「規模較大，不適於個人經營」。沒有土地的貧苦農民照常可自沒收的大地主的地產分得適當的土地。其他私有財產和企業，如果不是過份鉅大的，大都仍可任其繼續持有。所以不立刻試行完全的社會主義化，因爲「在目前的革命任務，反帝國主義和反封建制度的任務未曾完成以前，社會主義是不可能實施的。」 第四，照毛氏的見解，這聯合專政和中和的社會主義階段，將和孫中山的三民主義取得完全的一致。聯合政體將採用戰鬥的方式以實施三民主義。到了新革命的第二階段，社會主義才可以越過三民主義的界限以外，至於這一個階段何時到來却並沒有指出。 第五，在新革命體系下的中國人民將堅持一種政策，「接受社會主義國家蘇聯和國際無產階級的友誼的手。 中共對於毛澤東所主張的各階級統一戰綫已經有了實際的行動。中共於一九四五年初在延安召開第七次全國大會時，曾要求國民政府放棄一黨統治，實現一 民主一政府，亦卽組織包含各 個旅,的聯 內閣。經與國民政府多次談判 、由於共產黨不肯接受足以妨 具零取全部政權的希望的條件，組織有共產黨參加的聯合內開的努力終於全部失敗。但是一新民主主義一的政治目標雖不能達到，中共依舊保存了中國共產主 的政治方針和宣傳根據。 一般人對於「新民主主義」的 和的的」或有的的解釋大槪如下： 中共由經騐得到許多敎口，他們已經改變初衷，不復像以前那樣革命的了。他們正努力於像我們所見到的改革工作。他們太現實生義化，不願向離開目標太遠的革命 續努力。他們侈談革命，可是他們現在所追求的革命却是牛步化的聯合其他進步份子以改良的方式來促進它的。 他們是任何「新政」 反對保守，倡導民主者的忠實的盟友。他們準備而且願意循規蹈矩行事，延宕他們的革命工作而從事改良工作。我們「自由份子」如果能得到他們的帮助，使我們的改良工作眞正合宜適當，那麼我們可能把他們的革命永遠拖延下來，使我們更樂觀的和平改革的希望成爲事實。其次，當他們應用「民主」這個名詞時，他們所指的意義和我們所指的是相同的 復次，共產主義隨各國國情而有不同。中共是溫和的農村改革者，因此上述種種卽使不適用於一般共產黨，仍可適用於中國共產黨。以上是一部份人對於毛澤東的「新民主主義」的溫和的看法，現在再說一個訓練有素的共產黨員對於毛氏的「新民主主義」抱怎樣的見解： 毛氏發見一個使反對派分裂的絕妙方法。他儘量吸收非共產黨員的支持，帮助共產黨完成使命，而使少數極端反共產份子趨於孤立。他儘量利用介乎共產主義。與各種進步的改良運動之間的騎牆派。 他將馬克思和昂格爾所主張的革命必須有二次，一次反對封建主義一次反對資本主義的舊學說，和把二次革命合併爲一次的「永久革命」的學說加以調和。他把列寗合併二期革命的功績加以普遍化，使它不但適用於蘇聯，而且可適用於中國或其他任何國家。爲了合併兩個革命階段，必須把聯合各階級的概念灌輸到一黨專政的以往的共黨理論中去，作爲過渡到完全共產黨統治的最有效的一種工具。 同時毛氏仍保留「無產階級專政」的原則於革命的統一戰綫。在這陣綫無 階級仍居主要地位，一直到可以實行無產階級專政的時期爲止。 毛氏在討論到經濟政 時，摭取了列寗在一九二一年所採取的新經濟政策的要點。他承認要發展國家必須容許若干私人企業繼續存在，芷如列寗在一九二一年所承認的。但是他把次序重新布置，而將新經濟政策與資本主義發展的合併置於社會主義革命與無產階級專政之前。同時他把集體制的初步提前與資本主義的發展同時並進，使過渡時期順利而加速地進行。 毛氏把列寗所主張共產黨參加非共產黨的學說更推進一層。列寗僅說共產黨在可能獲得議會中的席次時，不應避免此舉。毛氏則更指出共產黨的參加聯合內閣，並不依靠投票的實力，而基於雙方的誠意合作。這可使共產黨在政府內的權力儘量擴大，而共產黨對國家的責任則儘量减少。 共產黨對「新民主主義」的看法巳如上述，再說我們對於它的觀感究竟怎樣呢？下面的見解似乎是値得提出的： 一，它是蘇俄革命以來在蘇聯國境以外出版的最重要的共產黨著作。 二，自從一八四八年以來，共產黨文獻對於共產主義思想的供獻沒有比它更大的。 三，它的欺人的效果和它的共產主義的正統思想一樣地值得注意。 四，它更明顯地說明共產主義對於民主立憲並沒有眞正的同情。 五，它澈底表明共產黨的經濟和政治的分析有助於政權的爭取，並加强逐漸脫離爲克思學說的趨勢。 六，它並不重視暴力革命，因爲它有方發能把暴力革命延緩到奪得專政權以後 七，它至少造成了美國政策的一個代價重大的錯誤 八，這學說最有利於共產黨的時代已經過去，可是共產黨的世界革命的希望存在一天，它對於共產主義理論和戰略的貢獻將繼續保特其重要性。
lixian,1,7,7. 進步，以十八世紀的政治來應付十八世紀的進步。但是中國却須以十五世紀的政治來應付十九世紀的進步。 立憲政府，現代立法，政黨，多數黨統治，和國家團結等的發展，在西方是在十九和二十世紀民主勢力膨大以前經,申報 日期：1948-12-02 版次/卷期：06 版 一九一一年,https://z.library.sh.cn/http/80/10.1.30.77/yitlink/tm/tm_shownews.php?id=A2013060905534&qrygroup=1&qrynewstype=SP&n=7,丙 中國的剖視 中國是擁有大川巨河，農業發達，農民以數萬萬計的一個大國。中國有很多的傳統，被歷代的學者和藝術家小心地保持下來。它是舊的解體和新的結晶同時進行的一個國家。不過我們此刻所關心的中國是世界問題存亡所緊的一個國家。 第一，中國是人類文化與文明三大中心之一，已有三千年歷史。其他兩個中心是印度和歐洲。在本世紀以前，中國文化的嬗變是比較迂緩的。第二，中國有廣大的土地，中國的較高的文化水凖支持了它的實力，使它保持着廣大的土地，雖在國勢衰弱時期，一度被異族所征服，但終究能併吞它的征服者。第三，中國直到十九世紀——約較歐洲文藝復與時期遲四百年——纔開始應用工藝和工業力，有着生產和組織的規模。這就是說：西方各國發展成一種適應變化或進步的政治制度要經過幾世紀，但是中國接受西方的新工業，必須接納經過數世紀發展而成的產物，而沒有充分的時問使其適應政治環境。歐洲以十六世紀的政治來應付十六世紀的進步，以十八世紀的政治來應付十八世紀的進步。但是中國却須以十五世紀的政治來應付十九世紀的進步。 立憲政府，現代立法，政黨，多數黨統治，和國家團結等的發展，在西方是在十九和二十世紀民主勢力膨大以前經過三世紀的演變的。在中國這些早期的工作還沒有準備好，卽須和我們的後期工作同時進行。 同時，中國的社會依舊停留在人民思想的勢力較西方爲强而政府組織較西方爲弱的階段。這情形恰恰有利於共產主義，它的苦心孤詣野心勃勃的學說，凖備出售給搜求新學說以代替舊學說的任何人。 關於中國的第四件重要的事實便是：中國未被西方文明所淹沒過。在過去四世紀中能不受歐洲影響而在政治和法律上繼續保持獨立的，不過極少數的小國。中國是能够保持文化獨立的唯一的大國。它旣不能被任何異族所征服，亦不能被分裂。沒有僑民能在中國立脚，繁衍，並排擠土人，儀英國在美洲所做的那樣。 要而言之，中國正在檀變的過程中，逍些變化在歐洲要經過五倍多的時問。一個習慣於傳統政府的社會，現在要勉力組織創造性的機構。一個不諳早期科學的社會硬要把後期科學囫園吞下去。產生西方現代政府的長期的試騐過程，是太迂緩了，不能直接抄襲或縮短的。中國必須棄置傳統的勢力，甚至放棄對於傳統的信念。 以上所講的都是關於中國本身。但是適用於中國的，也必然適用於中國人。個人的性格並不完全和他的國家的性格相伺。國家在打仗的時候，人民還是愛好和平的。中國的農民大都不識字。他知道任何一個朝代終必有覆亡的一天，他從傳說中知道歷史上的英雄不全是好的，也不全是壞的。他反對討人厭煩而懷有惡意的任何事物，外國人首當其衝。再如中國的小市民，人力車夫，開店的老 ，或機器工匠，他識得幾十個字或幾百個字。他把他的職業，他的地位，他的安定的生活歸功於他的家庭，他的公所，或他的同鄕會。他感到通貨膨脹和物價管制的壓迫，而能應付裕如。他沒有信任政治前途的理智。 他是脚踏實地的，國家的團結對於他只是一個抽象觀念。他覺得中國還沒有達到西方國家的地步，他認爲中國還不能適用自由選舉的多數人統治。他不懂得法律可以立法的決定爲根據。他會受遊擊暴動的鼓動，必要時可以棄農從戎。當他發覺舊的信仰不能保護他時，他會投入新的信仰中去。 二中國共產主義的誕生與成長 甲 中國共產主義的起源 共產主義最初傳到中國時，中國已把滿淸帝國推翻,。這次的革命遭遇到多數民主革命同樣的命運，它無法把中國人民改造成一個現代的政治社會。那時中國被眾閥割據着，北京政府的權力不能達到大部份的區械。 孫中山領導國民黨推進革新運動，三民主義是他所倡導的學說的中心思想。他明白排斥馬克思共產主義，認爲馬克思的「辯證法的唯物論」是一種錯誤的歴史觀。除此以外，三民主義很易被共產黨所曲解，而自稱忠於這一個主義。 一九二〇年初，有自稱共產黨者七人聯合陳獨秀敎授，在上海出版無產階級報紙，並開始組織工會。其後北京·漢口及其他城市發現同樣的組織。 一九二一廿七月，中國馬克思主義者在上海舉行第一屆大會，正式成立共產黨。這新政黨很怏地成長起來，在一年中已經確定了它的身份，得以加入共產國際。蘇俄的布爾雪維克政府隨卽派遣特務人員到中國來。一九二三年九月莫斯科派遣鮑羅廷至廣州。他吿訴莫斯科說，孫中山領導的國民黨是中國革命勢力最有希望的推動者，因此莫斯科決定支持這一個政黨。中國共產黨運從這個決議，在共產國際的指導與援助下，採取了和國民黨統一戰綫的政治路綫。 乙 第一次統一戰綫—一九二四年至一九二七年 一九二四年國民黨改組，與共產黨合作，允許共產黨負以個人資格加入國民黨。於是全國統一戰綫遂在鮑羅廷和孫中山兩人的擘劃下成爲了事實。這是一個爲達到全國統一目的的聯盟，爲促進兩黨未來目標的必要的第一步驟。 列寗在其所著「左翼共產主義」一書中規定共產黨不能和改良運動隔離，必須參加這些運動，但不能放棄他們的最終目標。因此列密所規定的共產黨的作風是介乎「改良主義」與「左傾主義」之間。這是共產黨統一戰綫策略的基礎。 共產黨所選擇的合作對象，在工業國家是社會黨，在非工業國家是國家主義運動。在中國，左右大局的間題是反帝國主義和國民政府的發展，中國遂成爲共產黨對非工業國家戰略的化驗爐子。 最初，和國民黨合作的中共和蘇聯顧問，對於國民革命運動確有很大價値，但在一九二五年三月十二日孫中山逝世以後，統一戰綫便開始顯露了裂痕。孫先生的「老同志」們，不滿於革命運動中少壯派的勢力擴張，於十二月間召開西山會議，要求排除國民黨中的共產黨員，辭退鮑羅廷和其他蘇聯顧問，國民黨執行委員會會址自廣州遷移至上海。國民黨最高當局一面對右派的此種單獨行動加以譴責，一而在蔣介石的督促下採取步驟以防止左派的可能的打擊。當時國民黨正擬對北方軍閥發動大規模的討伐，不能立刻就和共產黨決絕。 第一次國共統一戰綫歷時僅三年，自一九二四年至一九二七年夏問，此後卽重行分裂。
